Year,Quarter,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2022,Q3,28,41461,472,Employed,Bachelor,3,34961,24,Single,1,Rent,349,0.5337718721195366,2,0,0.054472139878676044,0,Debt Consolidation,0,24,3,8970,3351,177024,24011,3455.0833333333335,0.6182929794740789,6,153013,0.273961,0.27330724415131114,1907.0539459809142,0.6529665794788106,0,51
2022,Q3,53,52740,596,Employed,Bachelor,33,42663,36,Married,0,Mortgage,494,0.18594521562889826,5,1,0.4979493657025947,0,Home,0,22,2,8171,438,98565,15951,4395,0.9266633339705365,7,82614,0.229663,0.2188059151819912,1626.6850364859824,0.48252219260204376,0,57
2022,Q3,33,24349,517,Employed,Bachelor,9,31538,24,Married,4,Own,434,0.17715585920427704,6,0,0.24047053933969642,0,Auto,0,25,29,1950,7499,106470,36994,2029.0833333333333,0.839349142,6,69476,0.248038,0.2670320962954313,1710.3019838822763,1.0567835971328317,0,51
2022,Q3,49,21154,538,Employed,Associate,25,18408,72,Single,3,Own,240,0.5000693558050755,4,0,0.29534314955436547,0,Auto,0,31,5,1652,945,2597,11330,1762.8333333333333,0.7451289115004219,4,5248,0.264408,0.29012293378125853,542.1214757069397,0.4436729558704395,0,57
2022,Q3,44,27655,592,Employed,Bachelor,20,29169,60,Married,4,Mortgage,449,0.28008413772774865,1,2,0.38699083969433684,0,Education,0,27,8,3099,1284,191608,15957,2304.5833333333335,0.9752533460991637,3,175651,0.23816900000000002,0.22021670348049197,805.9754790740222,0.5445563460093388,0,53
2022,Q3,62,18807,648,Employed,Bachelor,42,14543,120,Divorced,5,Rent,435,0.1572079680921688,7,0,0.5741906470316609,0,Debt Consolidation,1,21,18,5216,1089,6985,56321,1567.25,0.9120199746746471,3,10782,0.245543,0.23974319670150457,320.38508539206464,0.4819812317065335,0,62
2022,Q3,37,49214,587,Employed,High School,14,13026,36,Divorced,2,Other,652,0.41229075491756034,3,0,0.15338116690241851,0,Home,0,22,17,497,2901,22938,16552,4101.166666666667,0.9369360108449599,5,6386,0.204526,0.1990471408649006,483.4606470368233,0.2768628391198008,0,52
2022,Q3,35,96969,645,Employed,Master,9,45585,60,Single,1,Mortgage,420,0.23878159997674292,6,1,0.42211205352646125,0,Other,0,27,16,7117,2319,607206,40984,8080.75,0.9422790498605909,3,566222,0.22808499999999998,0.21605232983145245,1248.797846840188,0.20651521787460173,1,35.2
2022,Q3,39,31602,641,Employed,Master,17,19318,48,Divorced,0,Rent,687,0.33439217346076056,2,2,0.2423171347043245,0,Auto,0,17,8,2058,1298,23413,221817,2633.5,0.9421481788750878,5,4085,0.19381800000000002,0.21246330970825894,600.7577458041368,0.4889909799901792,0,51
2022,Q3,36,104847,610,Employed,Doctorate,13,30281,96,Married,3,Rent,352,0.1588609632030484,0,2,0.17065675353755028,0,Education,0,23,25,7273,1195,410521,54077,8737.25,0.8735737433760997,12,356444,0.260281,0.23747318411216217,706.990758,0.12120412692578716,1,31.200000000000003
2022,Q4,49,65770,579,Employed,Bachelor,25,13664,36,Single,4,Mortgage,222,0.11199805746576424,2,0,0.3229499478480125,0,Education,0,24,26,2224,450,23800,10991,5480.833333333333,0.8429320032619576,5,12809,0.20916400000000002,0.2232066870975497,524.1038220602372,0.13612963151471563,1,42.400000000000006
2022,Q4,20,32566,552,Employed,Bachelor,0,16913,36,Married,3,Own,392,0.2514750836263292,5,0,0.3276847534075243,0,Debt Consolidation,0,31,18,2053,837,63627,40284,2713.8333333333335,0.9506342466503188,2,23343,0.225913,0.22486214012521186,650.1770724,0.38402397805050986,0,55
2022,Q4,27,40926,618,Unemployed,Master,1,37765,36,Divorced,1,Mortgage,235,0.3557277211929442,3,1,0.2283638403044406,0,Auto,0,19,12,6255,474,23450,18004,3410.5,0.9370923998368774,7,5446,0.213765,0.21862082921798484,1439.5693756552882,0.4910040685105668,0,53
2022,Q4,27,75824,576,Employed,High School,4,51437,48,Married,2,Mortgage,373,0.097066392,1,0,0.4389450311876194,0,Debt Consolidation,0,24,19,4783,478,86260,26419,6318.666666666667,0.7043332075757045,5,59841,0.258437,0.27328409869174747,1772.9786123936474,0.33962522880253965,0,53
2022,Q4,51,17466,669,Self-Employed,Master,27,8201,60,Divorced,2,Mortgage,176,0.21205431263166805,0,2,0.15440459210102433,0,Home,1,31,26,1594,480,29959,16698,1455.5,0.8652491178866876,10,13261,0.178701,0.1808069462599779,208.61167094601032,0.2642471116083891,0,55
2022,Q4,60,97702,602,Employed,High School,41,17756,36,Married,0,Other,303,0.2297455212282407,5,0,0.5453087965591217,0,Education,0,27,16,15275,525,15800,3854,8141.833333333333,0.8486668144820156,8,11946,0.201756,0.19808909866822763,658.1490351490718,0.11805068905231071,1,43.2
2022,Q4,38,61635,540,Unemployed,High School,14,37740,60,Married,4,Own,434,0.2941455634461605,2,2,0.25984378842992284,0,Education,0,27,16,8239,105,143970,27104,5136.25,0.6196982454845108,9,116866,0.27274,0.26579600181215685,1142.9392257826141,0.3070215090353106,0,51
2022,Q4,37,33640,552,Employed,High School,13,36165,36,Married,1,Mortgage,524,0.49922300142140036,2,1,0.072713423,0,Home,0,25,29,2289,1826,12644,31640,2803.3333333333335,0.8417662163098714,4,5929,0.245165,0.2906307038014674,1516.7613095065433,0.7279766859119655,0,52
2022,Q4,40,38109,430,Employed,Bachelor,14,31636,36,Married,0,Mortgage,297,0.2681048608340822,1,2,0.5264730196258246,0,Debt Consolidation,1,22,27,7251,571,59079,23876,3175.75,0.5871601019875846,5,35203,0.301636,0.30068000378258447,1344.1766402682917,0.5167839534813168,0,65
2022,Q4,53,121225,478,Unemployed,High School,31,12487,36,Divorced,0,Rent,387,0.24833354625796178,6,3,0.500023691,0,Auto,0,29,16,3716,3896,40723,11448,10102.083333333334,0.875722085,9,29275,0.258487,0.24752812742388208,494.8499259042799,0.087293868,1,47.2
2022,Q4,28,16076,495,Employed,High School,7,8112,36,Single,3,Mortgage,497,0.2507125371283911,3,1,0.20058305700957232,0,Education,0,18,10,562,221,98060,48645,1339.6666666666667,0.8997032712060621,3,49415,0.245612,0.2796832429923245,335.4026183911033,0.6213505486870639,0,54
2022,Q4,42,46792,588,Employed,Bachelor,21,23324,36,Single,1,Own,588,0.091046962,5,2,0.27604477987165355,0,Debt Consolidation,1,24,25,8084,1904,9988,45164,3899.3333333333335,0.6152616650893508,4,2677,0.21432400000000001,0.19170361840680403,856.9753430485531,0.37056984348996913,0,58
2022,Q4,51,75531,592,Self-Employed,Associate,30,15645,24,Single,3,Mortgage,736,0.622810858,2,1,0.4034339207408429,0,Home,0,29,8,676,7851,126406,57356,6294.25,0.9375413092035739,7,69050,0.19464499999999998,0.173154503,775.8976684375576,0.24020298978235016,1,48
2022,Q4,46,61009,642,Employed,Master,26,24629,24,Married,2,Mortgage,584,0.12356416196819915,8,3,0.34116975760855006,0,Auto,0,19,19,5107,463,18827,46640,5084.083333333333,0.5994156653727666,9,1752,0.178629,0.1429032,1185.8900042206128,0.34812372028139055,1,40
2022,Q4,42,48516,589,Employed,High School,17,20947,60,Single,0,Own,660,0.32377483346874775,3,0,0.42560035852775685,0,Education,1,28,16,977,1293,117508,60832,4043,0.857680137,4,56676,0.231447,0.22211456929190945,581.0545667918421,0.3069637810516553,0,61
2022,Q4,52,135335,484,Employed,High School,27,47968,84,Single,4,Rent,405,0.5047868490111914,2,0,0.3679333063855945,0,Auto,0,28,25,362,1258,6639,13464,11277.916666666666,0.8851732769055718,7,4966,0.330968,0.2971750568148234,1362.447619552832,0.15671756334011147,0,53
2022,Q4,18,20954,525,Unemployed,High School,0,58209,72,Single,0,Own,173,0.22078341689353098,4,0,0.25456562464614196,0,Auto,0,24,16,1286,846,534384,89621,1746.1666666666667,0.865054423,7,444763,0.310709,0.3045385748956092,1768.2357960807285,1.1117127781315617,0,51
2022,Q4,48,25619,605,Employed,Bachelor,26,27612,60,Single,3,Rent,490,0.16246618816554484,1,0,0.037975653,0,Other,0,28,15,2412,790,11623,3931,2134.9166666666665,0.9054978230483293,7,7692,0.23011199999999998,0.236683897,789.0352457519375,0.5991031245959347,0,48
2022,Q4,32,15000,550,Employed,Associate,13,21159,120,Single,1,Own,232,0.7009774183075198,2,0,0.6151337943261896,0,Debt Consolidation,0,24,21,8181,934,9115,12644,1250,0.9729583016376783,5,10458,0.301159,0.28032237873315696,527.2868206530852,0.6074294565224682,0,62
2022,Q4,18,18598,561,Employed,Associate,0,20969,24,Single,0,Mortgage,452,0.1646614441374116,9,0,0.213278563,0,Education,0,25,15,1937,336,172170,5185,1549.8333333333333,0.775779278,3,166985,0.215469,0.2462123733968699,1115.1664301410433,1.0111838456657984,0,49
2022,Q4,46,33832,625,Employed,Associate,20,19835,60,Single,2,Rent,212,0.5070747527413042,4,0,0.094758239,0,Debt Consolidation,0,18,10,55767,1674,57441,27008,2819.3333333333335,0.6556617552189548,5,30433,0.212335,0.23707330729544374,567.2480886,0.2763944508949412,0,49
2022,Q4,56,90711,675,Employed,Master,35,10024,24,Married,1,Rent,1207,0.5481467625371393,5,2,0.087738157,0,Debt Consolidation,0,31,15,2619,211,30056,23341,7559.25,0.9471357533947057,5,6715,0.147524,0.15481714448963574,488.3274853848175,0.22427191657701723,1,35.2
2022,Q4,38,72650,586,Employed,High School,16,11385,96,Single,4,Mortgage,460,0.14892589998858619,2,1,0.6179127758528116,0,Home,0,17,21,1147,460,72856,19067,6054.166666666667,0.6751894771786795,1,53789,0.253385,0.25416926269958084,278.361398,0.12195921232724284,0,55
2022,Q4,51,47364,617,Unemployed,Bachelor,28,12880,84,Widowed,0,Rent,583,0.38909243812778377,4,0,0.19276802430608034,0,Home,1,19,8,1102,440,68261,2697,2003.75,0.29704917247782914,4,65564,0.22938000000000003,0.22124386809356264,302.7162223069714,0.44202930620435255,0,56
2022,Q4,59,46441,535,Employed,High School,33,14829,48,Married,0,Mortgage,369,0.3353866309139556,3,1,0.4045670672806272,0,Auto,0,27,15,8171,6688,141192,14202,3870.0833333333335,0.8962003036968977,2,126990,0.24232900000000002,0.2689986138387634,507.53039226831305,0.226488764,0,53
2022,Q4,55,118130,629,Employed,High School,32,11610,12,Married,1,Mortgage,549,0.3091074055073547,5,0,0.17968809564454524,0,Auto,0,28,14,10615,1765,30553,42750,9844.166666666666,0.9151536129779586,4,4133,0.16211000000000003,0.15929697851293873,1052.9990523426936,0.16273587258200561,1,36.800000000000004
2022,Q4,59,39570,514,Unemployed,High School,36,21404,24,Married,1,Rent,1246,0.3611321484733288,2,0,0.24964387670161892,0,Education,0,24,1,1152,1155,67099,255939,3297.5,0.6638612324288895,5,2706,0.239404,0.2625291915356472,1155.8633415693039,0.728389186,0,60
2022,Q4,48,72019,527,Employed,Associate,25,11284,108,Married,0,Mortgage,403,0.18246883878797907,3,2,0.21576889928996468,0,Education,0,24,16,4514,249,62424,19135,6001.583333333333,0.6166978244050542,4,43289,0.292784,0.2720833030464003,280.78158852200824,0.11393353229375719,0,51
2022,Q4,40,101530,604,Employed,Associate,20,27491,120,Married,1,Mortgage,592,0.36497485831826604,0,1,0.18913331833655367,0,Auto,1,34,14,1106,2476,56646,49498,8460.833333333334,0.5568925775534852,7,7148,0.28049100000000005,0.33658920000000003,800.0342904848173,0.16452685399209896,0,52
2022,Q4,20,21485,522,Employed,Master,0,39331,12,Married,1,Mortgage,367,0.044456474,3,0,0.27997687649330105,0,Auto,0,17,3,857,1850,106782,32603,1790.4166666666667,0.5045551816220223,1,74179,0.24333100000000002,0.20122314505038047,3645.710562529421,2.241216046095092,0,54
2022,Q4,37,30840,660,Employed,Master,16,26126,48,Divorced,2,Rent,681,0.26542697934905063,5,1,0.2280630477028273,0,Home,0,26,13,2227,1015,59888,7952,2570,0.9691916883567188,3,51936,0.19112600000000002,0.2009861015881406,796.3969258125563,0.5748626170476873,0,45
2022,Q4,29,133999,572,Employed,Bachelor,4,23189,60,Married,2,Own,256,0.12389343056339766,2,0,0.16860420016046498,0,Education,0,25,1,3135,1354,6080,70856,11166.583333333334,0.5661660387882664,3,1270,0.242189,0.2545528571341294,686.8312775649667,0.084433282,0,51
2022,Q4,66,71744,620,Employed,High School,44,15735,36,Married,1,Rent,262,0.16359570801989776,1,2,0.277819352,0,Auto,1,27,25,1432,4373,71533,52427,5978.666666666667,0.8527990862412075,7,19106,0.19073500000000002,0.18874010751944703,575.7806511367609,0.14012834262992208,0,54
2022,Q4,37,26294,578,Employed,Master,16,24028,60,Divorced,2,Other,247,0.485451057,3,1,0.215272553,0,Auto,0,21,19,3217,877,178623,11992,2191.1666666666665,0.6299164712521144,1,166631,0.24002800000000002,0.2649210833873551,726.4263866249479,0.44425027152579966,0,51
2022,Q4,41,33223,604,Employed,Bachelor,20,27011,72,Single,1,Mortgage,434,0.3526393755545488,4,0,0.24740565414119442,0,Home,0,14,3,2118,242,58616,76964,2768.5833333333335,0.7548326214994018,3,6613,0.240011,0.23431397462536888,701.8196102067463,0.4102529970948125,0,53
2022,Q4,46,44766,559,Employed,Bachelor,24,17593,60,Married,3,Mortgage,289,0.20191365444759052,5,2,0.10273939562931646,0,Home,0,20,23,8093,398,8491,47411,3730.5,0.8121967379722045,10,9708,0.243093,0.2917116,560.2693630377087,0.22765563946862583,0,51
2022,Q4,40,106620,598,Employed,High School,14,11961,24,Divorced,1,Rent,400,0.24294090299505408,3,1,0.12148772899909926,0,Debt Consolidation,1,20,19,4621,1058,62519,30511,8885,0.9423390037068001,6,32008,0.187961,0.19223535875405917,604.2372956,0.11302614469016985,1,44
2022,Q4,60,111042,603,Employed,Bachelor,38,19408,24,Married,3,Rent,434,0.3084688207235292,4,1,0.098707521,0,Auto,0,22,28,5490,6548,26226,91956,9253.5,0.739896256,5,3662,0.192908,0.22624306884280748,1012.8447342132847,0.15635648502872262,1,36.800000000000004
2022,Q4,32,88075,553,Employed,Master,11,60293,84,Single,1,Rent,1249,0.12293800879322013,5,1,0.38916307167085007,0,Debt Consolidation,0,20,27,3380,3673,187649,38633,7339.583333333333,0.7973397902909122,3,149016,0.308793,0.31912876884806046,1802.1846471406707,0.41571633001065056,0,48
2022,Q4,42,32645,534,Employed,Bachelor,19,16809,96,Divorced,2,Rent,511,0.2250713595458981,4,0,0.11055206601468527,0,Auto,0,28,6,18243,1917,77592,10189,2720.4166666666665,0.8375670952441737,2,67403,0.284809,0.2743755964187997,433.85380244662474,0.3473195169048705,0,51
2022,Q4,31,48835,514,Employed,Bachelor,5,19812,36,Divorced,4,Mortgage,321,0.23080164212575116,2,1,0.2683862743711433,0,Debt Consolidation,0,30,26,3875,251,213023,6830,4069.5833333333335,0.70498363,4,206193,0.247812,0.23164233157641168,768.6139191773323,0.26774581816582343,1,39.2
2022,Q4,24,24170,504,Self-Employed,Bachelor,3,5363,24,Single,3,Rent,428,0.10422829268550404,3,2,0.19696332055716487,0,Other,0,27,29,12219,322,149452,37618,2014.1666666666667,0.9513550214611871,3,111834,0.22836299999999998,0.21654816494936627,277.30920423668994,0.35017420152421513,0,50
2022,Q4,32,41716,602,Employed,Bachelor,12,19937,24,Married,1,Mortgage,458,0.17463528412326598,4,1,0.23043259191142104,0,Education,0,25,19,3499,254,10259,41721,3476.3333333333335,0.9302514245208339,5,9917,0.193937,0.15989398851225284,976.0765500056906,0.41252561607220933,0,49
2022,Q4,39,22196,606,Unemployed,Master,18,25282,36,Married,0,Own,460,0.4422130740115292,2,0,0.31741287548805414,0,Auto,0,21,7,3111,1766,176595,25392,1849.6666666666667,0.7801024490240714,7,151203,0.207282,0.19226895822467466,929.6403567400549,0.7512923175743673,0,54
2022,Q4,34,29095,590,Unemployed,Bachelor,11,13855,60,Single,0,Own,832,0.31960694879146695,2,2,0.23752725696468505,0,Home,0,26,27,8855,641,97547,7530,2424.5833333333335,0.9765247977383686,6,90017,0.22385500000000003,0.21208249407955526,376.44917666473236,0.49841519573730153,0,55
2022,Q4,31,31626,541,Employed,Master,7,10271,84,Married,3,Mortgage,256,0.30750654712634296,4,1,0.3223414116891009,0,Auto,0,26,14,1700,214,100159,29394,2635.5,0.8230394791563194,2,70765,0.264771,0.25814883242777237,265.3509894954154,0.19781862625513771,0,53
2022,Q4,23,50530,502,Employed,Master,0,17173,48,Single,1,Own,384,0.096837306,6,1,0.2597981041507049,0,Home,0,15,21,4426,952,143530,135210,4210.833333333333,0.811356682,5,8320,0.261173,0.22825914871340494,548.7832755028736,0.22151987544101492,1,40.800000000000004
2022,Q4,39,68255,568,Employed,Bachelor,19,19605,96,Married,0,Own,284,0.43435844123882056,2,3,0.022479742945519156,0,Debt Consolidation,0,17,9,2142,9233,86937,9275,5687.916666666667,0.8743137237848171,3,77662,0.270605,0.29374683,532.1142361672047,0.1434821014432123,0,50
2022,Q4,21,104739,603,Employed,High School,0,14147,108,Single,3,Other,315,0.3154280087331853,4,1,0.086436482,0,Home,1,20,19,1601,2310,108397,27804,8728.25,0.9145252292008503,6,80593,0.25764699999999996,0.26043897225737556,340.5394767415493,0.075105488,0,50
2022,Q4,49,35442,543,Self-Employed,High School,27,16703,48,Widowed,1,Own,668,0.38594830722861867,4,1,0.17097032865588177,0,Auto,1,20,27,3576,600,123954,29230,2953.5,0.7647002446885063,6,94724,0.240203,0.2855921925153055,587.4925283122245,0.4250863478287539,0,58
2022,Q4,40,76536,548,Employed,Master,16,21002,48,Single,3,Other,272,0.062145947,3,3,0.2601272540887427,0,Debt Consolidation,0,23,23,8840,2244,39758,13880,6378,0.9262962235349803,6,25878,0.242002,0.26937794426731426,719.2563340700365,0.15541805175133844,0,51
2022,Q4,22,40442,589,Employed,Associate,2,47653,48,Married,0,Mortgage,369,0.16433566021584478,2,3,0.12902616939505576,0,Auto,0,26,3,8600,3450,16957,45442,3370.1666666666665,0.9712627471477374,2,2104,0.248153,0.22907106631399216,1524.9244986812262,0.5619676075410394,0,53
2022,Q4,36,81996,624,Employed,Associate,15,25157,48,Single,4,Mortgage,367,0.1917088267717352,1,1,0.409729392,0,Home,0,20,1,1354,3376,42868,3110,6833,0.8100980442231993,5,39758,0.208157,0.24488425108564005,826.9720057297392,0.17473613430846466,0,55
2022,Q4,30,18618,525,Employed,Associate,9,20035,48,Single,5,Mortgage,618,0.22115614475322823,3,0,0.073093384,0,Auto,0,23,5,10914,1523,110010,56899,1551.5,0.9494846025898469,3,53111,0.252535,0.2444711146979008,658.1398647222605,0.8225200546066777,0,52
2022,Q4,43,34912,545,Employed,High School,19,6520,60,Divorced,0,Other,445,0.6251857729845207,3,1,0.4750841248310929,0,Education,0,19,21,13354,1347,27639,15726,2909.3333333333335,0.9289706429834079,8,11913,0.23902,0.23913769289617773,187.24094280830488,0.21731471453081055,0,59
2022,Q4,56,100053,636,Employed,Bachelor,32,25706,60,Single,4,Rent,1051,0.2731640896904697,2,2,0.3778665733734547,0,Auto,1,22,12,6964,1226,44077,35507,8337.75,0.7139001600241957,5,8570,0.212706,0.23289714679897452,728.9494701511641,0.21348079159859243,0,56
2022,Q4,18,71059,520,Employed,Bachelor,0,16693,36,Divorced,2,Mortgage,489,0.23439010129229335,2,0,0.501881586,0,Debt Consolidation,0,39,7,5112,1229,48832,10977,5921.583333333333,0.8720471923557324,7,37855,0.24169300000000002,0.23240873028115264,648.2789537145151,0.19205656489078343,0,59
2022,Q4,41,68168,584,Employed,High School,16,15688,108,Married,2,Mortgage,377,0.44683558422701697,5,2,0.3904515665760028,0,Debt Consolidation,0,18,25,6581,252,50512,40189,5680.666666666667,0.8818520015223013,3,10323,0.26868800000000004,0.25763419845070845,374.5893500285977,0.13230653973041856,0,55
2022,Q4,38,114416,574,Employed,Bachelor,16,15914,72,Single,2,Own,514,0.552471413,3,0,0.4428970811420537,0,Education,1,25,11,763,541,38869,70967,9534.666666666666,0.7666241149998109,3,10937,0.24391400000000002,0.2683167791062801,446.73670657938754,0.10076248495798361,0,62
2022,Q4,48,17777,605,Self-Employed,Bachelor,28,39532,60,Single,2,Own,437,0.30667260455925716,3,0,0.3300975177513004,0,Debt Consolidation,0,27,5,749,1531,30673,15502,1481.4166666666667,0.793332744,7,15171,0.24203199999999997,0.2347919393750029,1125.3363669217363,1.0546231874366223,0,58
2022,Q4,42,22075,600,Employed,Bachelor,22,28790,36,Married,3,Own,336,0.5134619298835603,1,0,0.1254365294001393,0,Home,0,25,2,1112,1425,200338,41542,1839.5833333333333,0.8246421513717406,7,158796,0.21379,0.18438560586352265,1047.1723166659124,0.7518943510754676,0,50
2022,Q4,30,53977,545,Employed,Associate,11,54566,60,Divorced,1,Mortgage,302,0.22272411510599688,4,1,0.4425247787236633,1,Auto,0,19,17,1614,1625,47932,48142,4498.083333333333,0.976866482,7,9565,0.287066,0.28957712303123234,1730.622359852067,0.4518863278475055,0,68
2022,Q4,36,86859,615,Employed,Master,14,9504,24,Married,0,Rent,426,0.15474477509008117,4,2,0.3765053755122606,0,Other,0,25,5,3841,259,67968,31225,7238.25,0.9275940771576338,5,36743,0.177004,0.1583613118510039,464.60160145727497,0.12304101149549614,1,40.800000000000004
2022,Q4,30,75237,498,Employed,Associate,8,41431,72,Married,0,Mortgage,285,0.1128977873616607,4,2,0.26074774091957714,0,Home,1,27,21,22732,1733,130088,42656,6269.75,0.6318951,4,87432,0.307431,0.30091440439519035,1248.8603921574975,0.24464458585390128,0,55
2022,Q4,52,216767,557,Self-Employed,Associate,28,10603,72,Married,4,Mortgage,557,0.084917425,3,0,0.12530813648141803,1,Home,0,29,5,5023,1614,119465,18405,18063.916666666668,0.881769004,5,101060,0.247103,0.2549342673993906,288.83360773369634,0.046824486,1,48
2022,Q4,40,29480,624,Employed,Bachelor,17,16867,60,Single,1,Own,361,0.4396898557265001,7,1,0.1386809621033837,0,Other,0,26,20,6946,329,293918,5006,2456.6666666666665,0.8777004191181917,8,288912,0.20986700000000003,0.18797677675767613,435.66369211520987,0.32428644183794164,1,35.2
2022,Q4,62,79843,555,Unemployed,Master,40,19215,36,Single,2,Mortgage,690,0.17831598050994976,1,2,0.26681619773427606,0,Auto,0,22,14,2515,916,86930,9483,6653.583333333333,0.7372704702217094,6,77447,0.226715,0.20274720533131135,716.7907627244381,0.21143355275594927,1,41.6
2022,Q4,39,43119,618,Employed,Bachelor,17,22637,36,Married,3,Mortgage,374,0.2965045907214129,1,1,0.284186741,0,Home,0,30,16,657,1222,19425,15331,3593.25,0.8695843426951616,4,4094,0.198637,0.20457948728881273,846.5633886933199,0.3396822900419731,0,50
2022,Q4,31,68448,581,Self-Employed,Bachelor,11,51407,36,Married,2,Mortgage,362,0.23840436683624414,3,0,0.41225406965978395,0,Home,0,22,23,484,940,59511,5350,5704,0.7328335996622203,5,54161,0.24590700000000001,0.2485476485584973,2039.9867138962397,0.4211056651290743,0,57
2022,Q4,21,56506,594,Self-Employed,Associate,0,21544,72,Married,2,Rent,389,0.3535578023360947,3,0,0.5489712501114035,0,Home,0,24,25,4019,107,12552,27696,4708.833333333333,0.9603091847007754,11,8212,0.239544,0.24882283160768925,578.7793187452831,0.20552422441764412,0,61
2022,Q4,18,27225,433,Employed,High School,0,22851,24,Married,2,Rent,421,0.043979284073759305,1,2,0.45653332918006595,0,Debt Consolidation,0,21,13,1523,4871,74855,25787,2268.75,0.9273903853448662,3,49068,0.281351,0.32543153982018946,1307.767797478875,0.761991316,0,57
2022,Q4,20,48703,482,Self-Employed,High School,0,10310,36,Divorced,1,Mortgage,662,0.3595357483611625,2,1,0.5164777393352248,0,Other,0,19,5,1841,2027,26929,3823,4058.5833333333335,0.9334826355732722,10,23106,0.25431000000000004,0.27310114441243327,422.6251395,0.2672422987202548,0,64
2022,Q4,43,50291,551,Employed,High School,19,14547,48,Widowed,3,Mortgage,227,0.39312742475350915,2,1,0.19781763086507945,0,Education,0,19,17,1033,1216,53455,11420,4190.916666666667,0.9200309468360703,5,42035,0.234047,0.24051305315008856,474.67159832617074,0.1674267598559195,0,50
2022,Q4,46,49697,527,Employed,High School,22,13569,48,Widowed,4,Mortgage,1203,0.2111301334321512,5,1,0.311474633,0,Debt Consolidation,0,29,19,2330,626,46887,40802,4141.416666666667,0.7633453995085112,2,6085,0.245069,0.19807310431798827,411.5178216640714,0.38984674849525836,0,55
2022,Q4,21,84530,488,Employed,Bachelor,2,19696,60,Married,5,Own,257,0.7661748793640728,6,0,0.3189410681078639,0,Home,0,26,10,2353,2617,56297,67687,7044.166666666667,0.7100760129815219,5,7501,0.280696,0.25539705081670566,584.3522381,0.1194395700648619,0,55
2022,Q4,50,204742,516,Employed,High School,26,16015,60,Married,0,Rent,338,0.12855750042636477,4,1,0.13349487265966506,0,Auto,0,21,16,1721,1874,100923,11836,17061.833333333332,0.8977577561707503,5,89087,0.263015,0.2539778060135605,473.80353617362977,0.047580088,1,36
2022,Q4,34,15104,550,Employed,Master,13,14424,36,Married,3,Other,265,0.40018656168496175,5,0,0.024835577053160366,0,Home,0,34,19,9823,2553,37021,32349,1258.6666666666667,0.928043253,3,4672,0.22442399999999998,0.22055988711355756,551.2769706816277,0.6485251356051067,0,53
2022,Q4,41,131852,653,Self-Employed,Doctorate,19,14605,48,Married,3,Mortgage,288,0.4295569660948725,4,2,0.062506888,0,Debt Consolidation,0,20,17,12529,1507,14036,9988,10987.666666666666,0.5814586519190935,3,4048,0.18310500000000002,0.1636790083826892,416.66685886424693,0.06413253,1,36.800000000000004
2022,Q4,59,80854,437,Self-Employed,Associate,36,71621,24,Married,5,Own,699,0.3462651964853494,5,1,0.24919548282542264,0,Education,0,18,17,2482,2737,125492,14397,6737.833333333333,0.6018831996548244,5,111095,0.328121,0.2775061798373899,3922.073464510296,0.6858396810810048,0,50
2022,Q4,50,36503,644,Employed,Associate,26,52779,24,Married,4,Mortgage,229,0.11277754027176089,0,1,0.19370610528474808,0,Home,0,20,26,3276,237,92279,64073,3041.9166666666665,0.9078355328661253,4,28206,0.205779,0.22577863825798355,2753.1617653907133,0.9803561675667359,0,47
2022,Q4,36,35137,573,Employed,Associate,13,4699,36,Married,0,Mortgage,209,0.282756977,4,1,0.35530307693718255,0,Debt Consolidation,0,32,13,7875,5531,22872,32402,2928.0833333333335,0.9502881162804268,3,8211,0.20319900000000002,0.18072035572507203,170.04996065839268,0.1294532694282583,1,44
2022,Q4,29,76592,523,Employed,Bachelor,7,13091,24,Married,0,Other,590,0.078869244,1,2,0.5305432683806758,0,Auto,0,23,15,15172,321,72914,23330,6382.666666666667,0.7968028416822768,6,49584,0.226591,0.2319120470572357,686.8622819982342,0.20005153781046076,1,45.6
2022,Q4,18,38111,485,Employed,Bachelor,0,11546,36,Single,3,Mortgage,401,0.2948685596409241,4,0,0.21265859035672605,0,Debt Consolidation,0,29,29,893,4471,8838,5765,3175.9166666666665,0.9125993244241547,4,3073,0.254046,0.2641830961726029,467.7721677530931,0.2735500515084127,0,53
2022,Q4,31,44609,511,Employed,Associate,8,12667,12,Divorced,3,Mortgage,553,0.5753741383527595,5,0,0.309594561,0,Auto,0,21,11,10394,699,34502,14900,3717.4166666666665,0.8233293771514374,4,19602,0.22216700000000003,0.19673809906376372,1171.4246938495821,0.4638771621465396,0,56
